product_id,product_name,brand,category,retail_price,ratings,reviews,date_added,stock_status,customer_segment,discount_pct,discounted_price,price_tier,rating_level,is_outlier
PID1796,ASUS VivoBook 14,ASUS,Laptops,9202,4.0,5443,2023-05-17,Limited Stock,Premium,8.66,8405,Low,Average,False
PID1797,HP Pavilion 15,HP,Laptops,884,4.9,989,2021-04-30,Out of Stock,Premium,40.66,525,Low,Excellent,False
PID1798,Lenovo IdeaPad Slim 3,Lenovo,Laptops,904,4.6,3744,2024-05-22,Limited Stock,Budget,9.08,822,Low,Excellent,False
PID1799,OnePlus Nord CE 3,Oneplus,Phones,41443,4.2,8611,2024-02-17,In Stock,Premium,25.65,30813,Medium,Good,False
PID1800,Acer Aspire 7,Acer,Laptops,48426,3.9,593,2024-10-10,In Stock,Premium,49.21,24596,Medium,Average,False
PID1801,boAt Rockerz 450,boAboat,Audio,29689,3.4,1774,2021-03-28,Limited Stock,Premium,28.84,21127,Low,Average,False
PID1802,Apple MacBook Air M1,Apple,Laptops,13263,2.9,935,2024-12-24,In Stock,Budget,59.85,5325,Low,Poor,True
PID1803,Apple MacBook Air M1,Apple,Laptops,18884,4.0,3808,2023-04-05,Out of Stock,Budget,35.75,12133,Low,Average,False
PID1804,boAt Rockerz 450,boAboat,Audio,60600,3.3,331,2021-05-29,Limited Stock,Budget,22.66,46868,Medium,Average,False
PID1805,Dell Inspiron 3511,Dell,Laptops,98642,4.7,7922,2023-04-25,Limited Stock,Budget,17.11,81764,High,Excellent,False
PID1806,Nikon D3500,Nikon,Cameras,10360,5.0,2702,2021-03-07,Out of Stock,Mid-Tier,24.28,7845,Low,Excellent,False
PID1807,Apple MacBook Air M1,Apple,Laptops,81142,4.4,5889,2022-02-25,Out of Stock,Budget,25.49,60459,High,Good,False
PID1808,Noise ColorFit Pro 4,Noise,Wearables,51112,2.7,5054,2023-03-01,Out of Stock,Premium,8.78,46624,Medium,Poor,False
PID1809,Acer Aspire 7,Acer,Laptops,24074,3.2,3868,2023-03-25,Out of Stock,Premium,25.33,17976,Low,Average,False
PID1810,Samsung Crystal 4K,Samsung,Televisions,24024,2.8,4200,2021-08-17,Limited Stock,Premium,30.53,16689,Low,Poor,False
PID1811,Fire-Boltt Ninja,ApplBoltt Ninja,Wearables,69672,4.1,201,2024-11-10,Out of Stock,Premium,44.75,38494,High,Good,False
PID1812,HP Victus Gaming 16,HP,Laptops,11416,4.4,2497,2024-05-24,Out of Stock,Premium,41.12,6722,Low,Good,False
PID1813,Lenovo IdeaPad Slim 3,Lenovo,Laptops,5309,4.8,1842,2021-11-19,Limited Stock,Mid-Tier,43.98,2974,Low,Excellent,False
PID1814,Mi TV 5X,Mi,Televisions,32701,3.6,9101,2021-08-09,In Stock,Premium,5.46,30916,Low,Average,False
PID1815,Samsung Galaxy M13,Samsung,Phones,53830,4.8,4658,2021-11-25,Out of Stock,Premium,16.97,44695,Medium,Excellent,False
PID1816,Mi TV 5X,Mi,Televisions,13956,4.7,7544,2024-09-16,Out of Stock,Budget,41.39,8180,Low,Excellent,False
PID1817,Samsung Crystal 4K,Samsung,Televisions,56897,3.3,7718,2022-09-12,In Stock,Budget,31.62,38906,Medium,Average,False
PID1818,Samsung Galaxy M13,Samsung,Phones,39265,4.7,770,2024-07-06,Out of Stock,Mid-Tier,5.29,37188,Medium,Excellent,False
PID1819,Realme Narzo 60,Realme,Phones,35316,3.4,3155,2020-10-27,Out of Stock,Premium,49.25,17923,Medium,Average,False
PID1820,Samsung Crystal 4K,Samsung,Televisions,45606,3.2,1628,2022-04-07,In Stock,Budget,47.5,23943,Medium,Average,False
PID1821,JBL Go 3,JBL,Audio,54432,4.1,386,2024-04-15,In Stock,Premium,35.16,35294,Medium,Good,False
PID1822,Canon EOS 1500D,Canon,Cameras,17600,3.3,6031,2023-08-26,In Stock,Budget,8.66,16076,Low,Average,False
PID1823,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,57591,4.1,6439,2021-02-11,Limited Stock,Budget,47.16,30431,Medium,Good,False
PID1824,Samsung Crystal 4K,Samsung,Televisions,22449,4.0,6401,2021-07-20,Out of Stock,Premium,37.1,14120,Low,Average,False
PID1825,Noise ColorFit Pro 4,Noise,Wearables,70580,3.9,4008,2025-05-26,Limited Stock,Mid-Tier,48.01,36695,High,Average,False
PID1826,OnePlus Nord CE 3,Oneplus,Phones,38244,3.5,2466,2025-05-24,Limited Stock,Budget,46.35,20518,Medium,Average,False
PID1827,JBL Go 3,JBL,Audio,46043,3.9,2282,2021-01-12,Limited Stock,Premium,49.17,23404,Medium,Average,False
PID1828,ASUS VivoBook 14,ASUS,Laptops,92693,4.0,1856,2024-12-28,Out of Stock,Premium,33.49,61650,High,Average,False
PID1829,JBL Go 3,JBL,Audio,36687,3.9,7980,2022-01-18,Limited Stock,Mid-Tier,12.72,32020,Medium,Average,False
PID1830,Sony WH-1000XM4,Sony,Audio,7739,3.6,1998,2022-05-05,Out of Stock,Budget,41.91,4496,Low,Average,False
PID1831,Sony WH-1000XM4,AppbWH-1000XM,Audio,14989,2.5,5476,2021-09-11,In Stock,Budget,39.13,9124,Low,Poor,False
PID1832,HP Pavilion 15,HP,Laptops,58517,4.0,9428,2025-01-19,Out of Stock,Premium,45.82,31705,Medium,Average,False
PID1833,Acer Aspire 7,Acer,Laptops,62377,2.9,4669,2025-03-19,Limited Stock,Mid-Tier,14.34,53432,Medium,Poor,False
PID1834,boAt Rockerz 450,boAboat,Audio,43625,4.1,9342,2024-04-15,In Stock,Budget,15.72,36767,Medium,Good,False
PID1835,HP Victus Gaming 16,HP,Laptops,50422,4.4,4318,2023-01-18,Out of Stock,Premium,53.97,23209,Medium,Good,True
PID1836,Noise ColorFit Pro 4,Noise,Wearables,94574,3.8,7064,2023-02-17,Out of Stock,Budget,46.25,50834,High,Average,False
PID1837,Acer Aspire 7,Acer,Laptops,32549,3.9,7446,2024-03-30,Limited Stock,Mid-Tier,54.95,14663,Low,Average,True
PID1838,Fire-Boltt Ninja,Fire,Wearables,37631,4.9,1431,2025-03-06,Limited Stock,Budget,46.73,20046,Medium,Excellent,False
PID1839,Dell Inspiron 3511,Dell,Laptops,43444,4.6,5624,2024-07-20,Out of Stock,Budget,37.84,27005,Medium,Excellent,False
PID1840,LG Smart LED 43in,LG,Televisions,74463,4.8,7461,2022-10-16,In Stock,Premium,40.98,43948,High,Excellent,False
PID1841,HP Victus Gaming 16,HP,Laptops,24785,4.5,1819,2024-09-12,Limited Stock,Mid-Tier,53.9,11426,Low,Good,True
PID1842,Logitech MX Master 3,Logitech,Accessories,38126,2.8,1130,2023-06-14,Out of Stock,Premium,36.83,24084,Medium,Poor,False
PID1843,Nikon D3500,Appb D,Cameras,43308,2.9,6563,2021-03-16,In Stock,Mid-Tier,39.78,26080,Medium,Poor,False
PID1844,Samsung Galaxy M13,Samsung,Phones,88964,3.8,2658,2021-12-29,Limited Stock,Budget,13.61,76856,High,Average,False
PID1845,Zebronics ZEB-Rush,Zebronics,Audio,54371,3.1,3500,2025-04-30,Limited Stock,Mid-Tier,31.07,37478,Medium,Average,False
PID1846,Apple MacBook Air M1,Apple,Laptops,19698,3.7,8566,2020-10-15,In Stock,Premium,44.4,10952,Low,Average,False
PID1847,Apple MacBook Air M1,Apple,Laptops,20258,3.5,2120,2021-03-07,In Stock,Budget,19.9,16227,Low,Average,False
PID1848,Zebronics ZEB-Rush,Apprnics ZEB-Rush,Audio,15754,3.9,4020,2021-05-12,In Stock,Mid-Tier,16.12,13214,Low,Average,False
PID1849,Samsung Galaxy M13,Samsung,Phones,44738,4.4,3259,2025-05-22,Out of Stock,Mid-Tier,22.26,34779,Medium,Good,False
PID1850,iPhone 13,Unknown,Phones,1752,4.3,1823,2025-04-23,Limited Stock,Mid-Tier,18.28,1432,Low,Good,False
PID1851,iPhone 13,Apple,Phones,40264,3.8,1474,2025-04-04,Out of Stock,Premium,16.82,33492,Medium,Average,False
PID1852,HP Victus Gaming 16,HP,Laptops,78209,4.6,2242,2021-10-25,Limited Stock,Budget,28.37,56021,High,Excellent,False
PID1853,Boult Audio AirBass,Boult,Audio,37941,3.6,3243,2024-05-28,Out of Stock,Mid-Tier,54.93,17100,Medium,Average,True
PID1854,Noise ColorFit Pro 4,Noise,Wearables,92734,4.7,6990,2022-09-23,Out of Stock,Mid-Tier,32.89,62234,High,Excellent,False
PID1855,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,54182,2.7,5160,2023-12-06,Limited Stock,Premium,15.34,45870,Medium,Poor,False
PID1856,HP Victus Gaming 16,HP,Laptops,59994,4.9,3134,2021-09-02,In Stock,Premium,9.23,54457,Medium,Excellent,False
PID1857,Nikon D3500,Appr D,Cameras,81817,4.1,2070,2022-08-22,In Stock,Premium,43.29,46398,High,Good,False
PID1858,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,65715,3.5,359,2022-03-14,Limited Stock,Budget,26.05,48596,Medium,Average,False
PID1859,HP Victus Gaming 16,HP,Laptops,79087,3.0,1141,2023-11-23,Limited Stock,Budget,50.2,39385,High,Poor,True
PID1860,Sony WH-1000XM4,ApprWH-1000XM,Audio,7449,3.7,1635,2021-12-29,In Stock,Mid-Tier,41.27,4375,Low,Average,False
PID1861,Xiaomi Pad 6,Xiaomi,Tablets,55893,3.0,4000,2021-10-08,Limited Stock,Mid-Tier,48.79,28623,Medium,Poor,False
PID1862,HP Victus Gaming 16,HP,Laptops,74053,2.9,3361,2022-05-06,Out of Stock,Budget,19.96,59272,High,Poor,False
PID1863,Xiaomi Pad 6,Xiaomi,Tablets,7441,4.0,6583,2024-04-11,In Stock,Mid-Tier,43.08,4235,Low,Average,False
PID1864,HP Victus Gaming 16,HP,Laptops,26434,3.8,7835,2022-02-13,Limited Stock,Budget,19.52,21274,Low,Average,False
PID1865,Dell Inspiron 3511,Dell,Laptops,23886,4.2,6,2025-02-20,In Stock,Budget,56.65,10355,Low,Good,True
PID1866,iPad 10th Gen,iPad,Tablets,62386,4.8,3267,2025-02-28,In Stock,Premium,40.0,37432,Medium,Excellent,False
PID1867,Sony WH-1000XM4,Sony,Audio,76245,3.8,6564,2022-02-25,Out of Stock,Budget,22.85,58823,High,Average,False
PID1868,Dell Inspiron 3511,Dell,Laptops,83751,4.0,9783,2021-12-24,In Stock,Mid-Tier,19.82,67152,High,Average,False
PID1869,Apple MacBook Air M1,Apple,Laptops,94956,2.7,4928,2022-07-02,Limited Stock,Budget,15.5,80238,High,Poor,False
PID1870,Samsung Crystal 4K,Samsung,Televisions,53913,4.3,2606,2024-11-25,Out of Stock,Premium,43.21,30617,Medium,Good,False
PID1871,Sony WH-1000XM4,Sony,Audio,57300,3.5,5906,2024-01-27,Out of Stock,Mid-Tier,17.03,47542,Medium,Average,False
PID1872,iPad 10th Gen,iPad,Tablets,97739,4.9,3273,2023-03-07,Limited Stock,Budget,37.74,60852,High,Excellent,False
PID1873,boAt Rockerz 450,boAboat,Audio,42818,4.6,7611,2021-05-13,In Stock,Mid-Tier,19.55,34447,Medium,Excellent,False
PID1874,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,70673,3.8,913,2023-11-19,Limited Stock,Mid-Tier,41.41,41407,High,Average,False
PID1875,Dell Inspiron 3511,Dell,Laptops,70890,2.8,2011,2021-07-10,Limited Stock,Mid-Tier,49.82,35573,High,Poor,False
PID1876,Realme Narzo 60,Realme,Phones,52829,4.6,1442,2021-06-19,Limited Stock,Mid-Tier,47.79,27582,Medium,Excellent,False
PID1877,Dell Inspiron 3511,Dell,Laptops,43588,4.5,5546,2024-09-03,Limited Stock,Mid-Tier,46.85,23167,Medium,Good,False
PID1878,OnePlus Nord CE 3,Oneplus,Phones,40311,3.0,1829,2022-07-02,Out of Stock,Mid-Tier,15.32,34135,Medium,Poor,False
PID1879,OnePlus Nord CE 3,Oneplus,Phones,55979,3.2,8767,2021-01-11,Limited Stock,Premium,9.86,50459,Medium,Average,False
PID1880,Realme Narzo 60,Realme,Phones,85892,4.5,6468,2022-08-22,In Stock,Mid-Tier,43.44,48581,High,Good,False
PID1881,Noise ColorFit Pro 4,Noise,Wearables,87869,3.0,929,2022-08-04,Limited Stock,Premium,25.26,65673,High,Poor,False
PID1882,Apple MacBook Air M1,Apple,Laptops,20463,4.8,3699,2023-01-26,Limited Stock,Premium,28.78,14574,Low,Excellent,False
PID1883,Canon EOS 1500D,Canon,Cameras,55623,3.6,9655,2021-07-20,Limited Stock,Budget,6.71,51891,Medium,Average,False
PID1884,Acer Aspire 7,Acer,Laptops,93205,2.7,1054,2020-11-14,Limited Stock,Premium,19.28,75235,High,Poor,False
PID1885,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,73977,4.5,5744,2021-02-03,In Stock,Mid-Tier,6.85,68910,High,Good,False
PID1886,Apple MacBook Air M1,Apple,Laptops,14888,3.4,1900,2024-02-07,Limited Stock,Budget,53.36,6944,Low,Average,True
PID1887,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,6069,3.8,9649,2021-06-18,In Stock,Premium,18.39,4953,Low,Average,False
PID1888,Mi TV 5X,Mi,Televisions,70336,2.8,6980,2025-05-01,Limited Stock,Budget,35.65,45261,High,Poor,False
PID1889,Logitech MX Master 3,Logitech,Accessories,37086,2.5,7069,2021-08-10,In Stock,Budget,7.14,34438,Medium,Poor,False
PID1890,Boult Audio AirBass,Boult,Audio,12515,4.1,9591,2022-05-02,In Stock,Budget,41.68,7299,Low,Good,False
PID1891,Redmi Note 12,Redmi,Phones,45502,3.8,3415,2025-04-10,In Stock,Premium,22.77,35141,Medium,Average,False
PID1892,Acer Aspire 7,Acer,Laptops,6754,4.0,442,2025-03-22,Limited Stock,Budget,54.39,3080,Low,Average,True
PID1893,Logitech MX Master 3,Logitech,Accessories,17644,4.5,6218,2022-10-30,Out of Stock,Mid-Tier,53.85,8143,Low,Good,True
PID1894,Dell Inspiron 3511,Dell,Laptops,24714,4.1,4652,2023-10-03,Limited Stock,Premium,22.89,19057,Low,Good,False
PID1895,Noise ColorFit Pro 4,Noise,Wearables,81219,2.9,7939,2020-12-18,Out of Stock,Budget,54.55,36914,High,Poor,True
PID1896,Zebronics ZEB-Rush,Zebronics,Audio,72274,3.4,7833,2025-04-03,Out of Stock,Premium,59.79,29061,High,Average,True
PID1897,Dell Inspiron 3511,Dell,Laptops,6590,4.8,9370,2024-11-18,In Stock,Budget,50.4,3269,Low,Excellent,True
PID1898,iPhone 13,Appre,Phones,12137,4.4,7597,2023-05-07,In Stock,Mid-Tier,51.47,5890,Low,Good,True
PID1899,iPhone 13,Unknown,Phones,22915,3.9,4458,2020-09-07,Out of Stock,Mid-Tier,18.7,18630,Low,Average,False
PID1900,Dell Inspiron 3511,Dell,Laptops,24571,3.1,6591,2022-01-26,In Stock,Premium,36.72,15549,Low,Average,False
PID1901,boAt Rockerz 450,boAboat,Audio,58743,3.3,9449,2023-09-06,Limited Stock,Premium,8.7,53632,Medium,Average,False
PID1902,Acer Aspire 7,Acer,Laptops,41740,4.3,2309,2023-11-02,Out of Stock,Budget,10.22,37474,Medium,Good,False
PID1903,iPhone 13,Appbe,Phones,84307,4.6,6268,2021-11-07,Limited Stock,Premium,59.94,33773,High,Excellent,True
PID1904,Samsung Crystal 4K,Samsung,Televisions,33934,4.2,910,2022-09-08,Limited Stock,Mid-Tier,22.97,26139,Medium,Good,False
PID1905,OnePlus Nord CE 3,Oneplus,Phones,70224,4.5,4340,2023-07-22,Out of Stock,Premium,46.15,37816,High,Good,False
PID1906,OnePlus Nord CE 3,Oneplus,Phones,76197,4.4,4009,2023-10-22,In Stock,Budget,49.37,38579,High,Good,False
PID1907,Samsung Galaxy M13,Samsung,Phones,29232,2.9,6628,2024-12-19,In Stock,Budget,52.19,13976,Low,Poor,True
PID1908,JBL Go 3,JBL,Audio,11814,3.6,2169,2024-12-25,Out of Stock,Budget,59.87,4741,Low,Average,True
PID1909,Xiaomi Pad 6,Xiaomi,Tablets,24454,2.9,2172,2025-03-31,Out of Stock,Premium,18.28,19984,Low,Poor,False
PID1910,JBL Go 3,JBL,Audio,57608,3.1,5668,2021-08-03,Limited Stock,Premium,7.22,53449,Medium,Average,False
PID1911,HP Victus Gaming 16,HP,Laptops,87544,4.7,6313,2021-08-22,Limited Stock,Budget,27.62,63364,High,Excellent,False
PID1912,OnePlus Nord CE 3,Oneplus,Phones,88005,3.7,8315,2021-02-07,Out of Stock,Premium,12.15,77312,High,Average,False
PID1913,HP Victus Gaming 16,HP,Laptops,37168,3.8,8036,2023-08-22,In Stock,Mid-Tier,6.23,34852,Medium,Average,False
PID1914,Canon EOS 1500D,Canon,Cameras,23561,2.9,6789,2024-12-10,Limited Stock,Budget,24.82,17713,Low,Poor,False
PID1915,Xiaomi Pad 6,Xiaomi,Tablets,79752,3.3,785,2024-06-21,In Stock,Budget,48.11,41383,High,Average,False
PID1916,JBL Go 3,JBL,Audio,40249,3.1,6139,2020-07-06,Out of Stock,Budget,36.14,25703,Medium,Average,False
PID1917,Samsung Galaxy M13,Samsung,Phones,17407,3.0,6344,2025-02-07,In Stock,Mid-Tier,22.2,13543,Low,Poor,False
PID1918,ASUS VivoBook 14,ASUS,Laptops,19277,4.1,2416,2021-12-10,Limited Stock,Budget,40.99,11375,Low,Good,False
PID1919,Acer Aspire 7,Acer,Laptops,93729,3.1,8988,2021-09-01,Limited Stock,Budget,17.76,77083,High,Average,False
PID1920,Xiaomi Pad 6,Xiaomi,Tablets,52245,4.1,4154,2024-12-17,Limited Stock,Premium,5.79,49220,Medium,Good,False
PID1921,iPad 10th Gen,iPad,Tablets,92365,2.6,5619,2025-04-30,Limited Stock,Mid-Tier,47.04,48917,High,Poor,False
PID1922,boAt Rockerz 450,boAboat,Audio,82318,2.9,1936,2022-08-24,Out of Stock,Budget,39.31,49959,High,Poor,False
PID1923,Apple MacBook Air M1,Apple,Laptops,24124,3.2,3807,2025-04-27,In Stock,Budget,46.93,12803,Low,Average,False
PID1924,Mi TV 5X,Mi,Televisions,23821,4.0,7151,2021-10-09,In Stock,Mid-Tier,7.14,22120,Low,Average,False
PID1925,HP Victus Gaming 16,HP,Laptops,10988,4.2,9493,2025-05-12,In Stock,Mid-Tier,51.04,5380,Low,Good,True
PID1926,Fire-Boltt Ninja,Fire,Wearables,23074,3.6,3236,2025-05-25,Out of Stock,Budget,39.07,14059,Low,Average,False
PID1927,Mi TV 5X,Mi,Televisions,5740,3.6,2352,2022-09-22,In Stock,Mid-Tier,35.99,3674,Low,Average,False
PID1928,Lenovo IdeaPad Slim 3,Lenovo,Laptops,43721,4.3,1932,2024-01-20,Out of Stock,Budget,39.35,26517,Medium,Good,False
PID1929,Acer Aspire 7,Acer,Laptops,10978,2.5,8556,2023-08-29,In Stock,Budget,52.54,5210,Low,Poor,True
PID1930,Sony WH-1000XM4,Sony,Audio,56145,3.4,4916,2022-01-24,In Stock,Mid-Tier,37.28,35214,Medium,Average,False
PID1931,Canon EOS 1500D,Canon,Cameras,19762,4.5,5498,2023-08-04,Out of Stock,Mid-Tier,36.95,12460,Low,Good,False
PID1932,Logitech MX Master 3,Logitech,Accessories,53296,4.0,946,2023-11-30,Out of Stock,Budget,59.49,21590,Medium,Average,True
PID1933,Redmi Note 12,Redmi,Phones,4932,3.3,9569,2022-07-23,In Stock,Budget,46.62,2633,Low,Average,False
PID1934,Apple MacBook Air M1,Apple,Laptops,95757,4.8,1439,2024-03-14,Out of Stock,Budget,29.33,67671,High,Excellent,False
PID1935,Acer Aspire 7,Acer,Laptops,64791,4.4,7730,2022-10-27,Out of Stock,Budget,43.91,36341,Medium,Good,False
PID1936,Redmi Note 12,Redmi,Phones,79604,3.2,4857,2024-04-24,In Stock,Premium,26.41,58581,High,Average,False
PID1937,OnePlus Nord CE 3,Oneplus,Phones,59899,4.1,340,2024-12-27,In Stock,Mid-Tier,17.59,49363,Medium,Good,False
PID1938,iPad 10th Gen,iPad,Tablets,80214,4.0,382,2022-10-11,Out of Stock,Mid-Tier,37.83,49869,High,Average,False
PID1939,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,50928,3.5,9748,2024-05-09,Limited Stock,Mid-Tier,56.05,22383,Medium,Average,True
PID1940,Noise ColorFit Pro 4,Noise,Wearables,88231,3.4,8491,2024-09-07,In Stock,Budget,56.1,38733,High,Average,True
PID1941,Redmi Note 12,Redmi,Phones,802,3.4,138,2023-11-15,In Stock,Premium,23.8,611,Low,Average,False
PID1942,Mi TV 5X,Mi,Televisions,83058,4.0,358,2024-05-20,In Stock,Premium,34.02,54802,High,Average,False
PID1943,ASUS VivoBook 14,ASUS,Laptops,555,3.6,4931,2020-10-04,Limited Stock,Premium,16.64,463,Low,Average,False
PID1944,Noise ColorFit Pro 4,Noise,Wearables,9217,4.6,9714,2025-04-08,In Stock,Premium,59.76,3709,Low,Excellent,True
PID1945,Nikon D3500,Nikon,Cameras,29199,4.2,3456,2020-09-22,Out of Stock,Budget,58.96,11983,Low,Good,True
PID1946,Noise ColorFit Pro 4,Noise,Wearables,74186,2.7,1627,2021-03-01,Limited Stock,Budget,40.72,43977,High,Poor,False
PID1947,JBL Go 3,JBL,Audio,68161,4.1,9495,2025-01-24,In Stock,Budget,49.24,34599,High,Good,False
PID1948,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,44747,3.2,6626,2023-03-23,Limited Stock,Premium,44.33,24911,Medium,Average,False
PID1949,Logitech MX Master 3,Logitech,Accessories,17248,4.0,5004,2023-08-11,Out of Stock,Premium,37.62,10759,Low,Average,False
PID1950,Dell Inspiron 3511,Dell,Laptops,5121,4.2,9326,2024-03-24,Out of Stock,Budget,7.93,4715,Low,Good,False
PID1951,Sony WH-1000XM4,Sony,Audio,15534,3.1,6652,2022-06-18,Out of Stock,Mid-Tier,30.01,10872,Low,Average,False
PID1952,iPad 10th Gen,Unknown,Tablets,5626,3.6,6416,2023-08-07,Out of Stock,Mid-Tier,42.11,3257,Low,Average,False
PID1953,Sony WH-1000XM4,AppbWH-1000XM,Audio,5622,3.0,3170,2023-11-12,Out of Stock,Budget,42.26,3246,Low,Poor,False
PID1954,Mi TV 5X,Mi,Televisions,18530,2.6,3835,2022-06-04,In Stock,Premium,25.52,13801,Low,Poor,False
PID1955,Acer Aspire 7,Acer,Laptops,83338,3.4,8017,2024-06-06,Out of Stock,Mid-Tier,56.79,36010,High,Average,True
PID1956,HP Pavilion 15,HP,Laptops,85217,3.4,2151,2023-11-19,Limited Stock,Premium,14.2,73116,High,Average,False
PID1957,Mi TV 5X,Mi,Televisions,56158,5.0,9429,2021-05-25,Out of Stock,Budget,32.52,37895,Medium,Excellent,False
PID1958,Lenovo IdeaPad Slim 3,Lenovo,Laptops,39138,3.6,6905,2020-09-02,Out of Stock,Budget,43.0,22309,Medium,Average,False
PID1959,Apple MacBook Air M1,Apple,Laptops,67567,3.3,2834,2024-10-15,In Stock,Premium,43.34,38283,High,Average,False
PID1960,Dell Inspiron 3511,Dell,Laptops,89369,4.0,9190,2020-10-13,Limited Stock,Budget,40.68,53014,High,Average,False
PID1961,OnePlus Nord CE 3,Oneplus,Phones,35174,2.7,2567,2025-05-09,Out of Stock,Mid-Tier,20.14,28090,Medium,Poor,False
PID1962,Xiaomi Pad 6,Xiaomi,Tablets,36354,4.9,1307,2020-08-12,In Stock,Budget,13.59,31413,Medium,Excellent,False
PID1963,Acer Aspire 7,Acer,Laptops,46771,4.1,8848,2023-05-26,Out of Stock,Premium,39.98,28072,Medium,Good,False
PID1964,iPad 10th Gen,iPad,Tablets,74188,4.4,2660,2023-09-04,Limited Stock,Premium,37.96,46026,High,Good,False
PID1965,Samsung Galaxy M13,Samsung,Phones,39018,2.9,3730,2021-04-19,In Stock,Premium,14.86,33220,Medium,Poor,False
PID1966,Zebronics ZEB-Rush,Zebronics,Audio,10767,3.5,6207,2021-12-14,In Stock,Premium,43.78,6053,Low,Average,False
PID1967,Redmi Note 12,Redmi,Phones,91325,3.6,3162,2022-07-18,Limited Stock,Premium,30.03,63900,High,Average,False
PID1968,Boult Audio AirBass,Boult,Audio,1562,4.6,1140,2023-01-06,Limited Stock,Mid-Tier,41.73,910,Low,Excellent,False
PID1969,Logitech MX Master 3,Logitech,Accessories,50948,2.5,8458,2023-09-21,In Stock,Premium,51.06,24934,Medium,Poor,True
PID1970,Canon EOS 1500D,Canon,Cameras,95962,3.3,1708,2024-03-18,Out of Stock,Budget,14.34,82201,High,Average,False
PID1971,Noise ColorFit Pro 4,Noise,Wearables,6729,5.0,3630,2024-11-14,Out of Stock,Budget,6.05,6322,Low,Excellent,False
PID1972,iPhone 13,Appbe,Phones,57293,3.7,3211,2024-12-11,Out of Stock,Premium,47.85,29878,Medium,Average,False
PID1973,Dell Inspiron 3511,Dell,Laptops,48415,3.5,6538,2023-11-28,Out of Stock,Budget,38.53,29761,Medium,Average,False
PID1974,HP Victus Gaming 16,HP,Laptops,5132,2.8,9702,2021-08-01,In Stock,Premium,43.48,2901,Low,Poor,False
PID1975,iPhone 13,Appre,Phones,4096,4.9,475,2023-01-16,Limited Stock,Mid-Tier,51.1,2003,Low,Excellent,True
PID1976,Xiaomi Pad 6,Xiaomi,Tablets,6668,2.6,7684,2022-12-10,Out of Stock,Mid-Tier,49.15,3391,Low,Poor,False
PID1977,ASUS VivoBook 14,ASUS,Laptops,8061,4.3,9168,2021-09-18,Out of Stock,Budget,57.85,3398,Low,Good,True
PID1978,HP Victus Gaming 16,HP,Laptops,74294,4.4,1207,2024-02-13,In Stock,Premium,34.48,48677,High,Good,False
PID1979,Mi TV 5X,Mi,Televisions,82652,3.1,1960,2022-11-20,Limited Stock,Premium,31.87,56311,High,Average,False
PID1980,Dell Inspiron 3511,Dell,Laptops,27234,4.2,557,2023-01-06,In Stock,Budget,27.1,19854,Low,Good,False
PID1981,Lenovo IdeaPad Slim 3,Lenovo,Laptops,6871,2.7,882,2024-01-23,Out of Stock,Premium,13.45,5947,Low,Poor,False
PID1982,Mi TV 5X,Mi,Televisions,26569,3.1,4761,2022-05-31,Limited Stock,Budget,36.49,16874,Low,Average,False
PID1983,Xiaomi Pad 6,Xiaomi,Tablets,80405,4.5,5867,2021-04-18,Limited Stock,Budget,20.24,64131,High,Good,False
PID1984,ASUS VivoBook 14,ASUS,Laptops,13410,4.7,6963,2024-08-08,In Stock,Premium,55.67,5945,Low,Excellent,True
PID1985,JBL Go 3,JBL,Audio,73979,4.0,7166,2021-08-03,In Stock,Premium,37.08,46548,High,Average,False
PID1986,LG Smart LED 43in,LG,Televisions,78235,3.8,7929,2021-12-18,Out of Stock,Premium,37.61,48811,High,Average,False
PID1987,Xiaomi Pad 6,Xiaomi,Tablets,81764,2.9,5347,2024-10-23,In Stock,Mid-Tier,24.52,61715,High,Poor,False
PID1988,Mi TV 5X,Mi,Televisions,23775,2.7,7269,2023-06-13,Out of Stock,Budget,7.86,21906,Low,Poor,False
PID1989,Redmi Note 12,Redmi,Phones,72774,2.8,9802,2024-07-04,Limited Stock,Mid-Tier,6.75,67862,High,Poor,False
PID1990,Realme Narzo 60,Realme,Phones,81949,3.1,8125,2022-06-18,In Stock,Premium,28.28,58774,High,Average,False
PID1991,JBL Go 3,JBL,Audio,60504,3.4,2454,2022-11-25,Limited Stock,Mid-Tier,9.65,54665,Medium,Average,False
PID1992,OnePlus Nord CE 3,Oneplus,Phones,63481,3.5,4494,2022-01-11,Limited Stock,Mid-Tier,38.38,39117,Medium,Average,False
PID1993,Acer Aspire 7,Acer,Laptops,85159,3.4,1946,2024-03-07,Limited Stock,Premium,53.45,39642,High,Average,True
PID1994,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,55053,3.1,2808,2023-08-06,Out of Stock,Mid-Tier,53.56,25567,Medium,Average,True
